enzyme_id,sparse_score
ec:2.8.2.4,0.0007521972934977115
ec:2.8.2.15,0.0007521972934977115
ec:6.3.2.3,0.0007521818526809871
ec:2.6.1.35,0.0007521818526809871
ec:1.4.1.1,0.0007521818526809871
ec:1.4.1.10,0.0007521818526809871
ec:4.1.3.14,0.0007521818526809871
ec:1.4.2.1,0.0007521818526809871
ec:1.5.1.22,0.0007521818526809871
ec:2.3.1.29,0.0007521818526809871
ec:1.4.99.5,0.0007521818526809871
ec:2.3.1.13,0.0007521818526809871
ec:1.13.11.20,0.0007514311705644698
ec:4.1.1.12,0.0007514311705644698
ec:3.5.4.32,0.0007512423403589379
ec:1.7.3.3,0.0007512423403589379
ec:1.14.13.113,0.0007512423403589379
ec:2.4.2.16,0.0007512423403589379
ec:3.5.1.101,0.0007512176996581066
ec:1.5.1.1,0.0007512176996581066
ec:4.3.1.28,0.0007512176996581066
ec:1.5.1.21,0.0007512176996581066
ec:1.5.3.7,0.0007512176996581066
ec:1.5.99.3,0.0007512176996581066
ec:3.1.1.19,0.0007510452018311016
ec:2.7.1.43,0.0007510452018311016
ec:3.2.1.167,0.0007510452018311016
ec:5.3.1.12,0.0007510452018311016
ec:3.2.1.56,0.0007510452018311016
ec:3.2.1.139,0.0007510452018311016
ec:3.2.1.31,0.0007510452018311016
ec:1.1.1.203,0.0007510452018311016
ec:3.4.17.21,0.0007506208184131128
ec:6.3.2.42,0.0007506208184131128
ec:3.5.2.3,0.000749260514762656
ec:1.14.11.39,0.0007479438717981503
ec:2.4.1.139,0.0007476008014007865
ec:2.4.1.25,0.0007476008014007865
ec:3.2.1.133,0.0007476008014007865
ec:2.4.1.8,0.0007476008014007865
ec:3.2.1.2,0.0007476008014007865
ec:2.7.1.208,0.0007476008014007865
ec:2.7.1.175,0.0007476008014007865
ec:3.2.1.1,0.0007476008014007865
ec:5.4.99.16,0.0007476008014007865
ec:3.1.3.90,0.0007476008014007865
ec:2.3.1.79,0.0007476008014007865
ec:1.14.15.28,0.0007466147469684098
ec:1.14.15.29,0.0007466147469684098
ec:1.17.99.10,0.0007466147469684098
ec:2.1.1.111,0.0007463144198528235
ec:2.3.1.144,0.0007463144198528235
ec:1.14.14.8,0.0007463144198528235
ec:4.1.1.24,0.0007463144198528235
ec:3.5.1.9,0.0007463144198528235
ec:3.7.1.13,0.0007463144198528235
ec:1.14.12.1,0.0007463144198528235
ec:1.13.11.23,0.0007463144198528235
ec:1.14.13.35,0.0007463144198528235
ec:6.2.1.32,0.0007463144198528235
ec:2.4.2.18,0.0007463144198528235
ec:3.7.1.3,0.0007463144198528235
ec:4.1.3.27,0.0007463144198528235
ec:2.3.1.113,0.0007463144198528235
ec:2.1.1.95,0.0007460960259747683
ec:1.1.1.436,0.0007459218613148282
ec:3.5.1.124,0.0007459218613148282
ec:3.7.1.23,0.0007457653211519695
ec:3.5.1.107,0.0007457653211519695
ec:4.2.1.31,0.0007457653211519695
ec:2.1.1.4,0.0007455558299707536
ec:1.2.1.15,0.000745380463640558
ec:2.8.3.3,0.000745380463640558
ec:2.3.1.187,0.000745380463640558
ec:6.2.1.76,0.000745380463640558
ec:4.1.1.88,0.000745380463640558
ec:2.3.1.31,0.0007452709178295207
ec:3.9.1.1,0.0007444492984043699
ec:2.7.3.2,0.0007444492984043699
ec:3.2.1.45,0.0007441693738407569
ec:2.4.1.23,0.0007441693738407569
ec:2.7.8.10,0.0007441693738407569
ec:2.4.1.47,0.0007441693738407569
ec:3.2.1.46,0.0007441693738407569
ec:3.13.2.4,0.0007437513476460555
ec:4.4.1.17,0.0007420833905678091
ec:1.3.98.5,0.0007420833905678091
ec:1.14.99.57,0.0007420833905678091
ec:1.14.99.58,0.0007420833905678091
ec:2.1.1.342,0.0007420833905678091
ec:2.5.1.141,0.0007420833905678091
ec:1.14.99.48,0.0007420833905678091
ec:4.98.1.1,0.0007420833905678091
ec:1.3.98.6,0.0007420833905678091
ec:4.1.2.49,0.0007408100981808018
ec:1.1.1.381,0.0007408100981808018
ec:4.2.1.172,0.0007394169230343224
ec:1.5.1.2,0.0007394169230343224
ec:1.5.5.2,0.0007394169230343224
ec:1.14.13.39,0.0007375881941049518
ec:3.5.1.20,0.0007375881941049518
ec:3.5.3.18,0.0007375881941049518
ec:1.14.14.47,0.0007375881941049518
ec:3.5.1.16,0.0007375881941049518
ec:6.3.4.5,0.0007375881941049518
ec:3.5.3.6,0.0007375881941049518
ec:2.1.3.3,0.0007375881941049518
ec:1.14.14.23,0.0007363488650541455
ec:1.14.15.6,0.0007363488650541455
ec:1.3.1.72,0.0007363488650541455
ec:1.14.15.15,0.0007363488650541455
ec:3.1.1.13,0.0007363488650541455
ec:2.3.1.26,0.0007363488650541455
ec:1.14.99.38,0.0007363488650541455
ec:1.14.14.25,0.0007363488650541455
ec:2.3.1.73,0.0007363488650541455
ec:1.3.1.21,0.0007363488650541455
ec:3.2.1.104,0.0007363488650541455
ec:3.1.4.12,0.000735683540289328
ec:3.6.1.53,0.000735683540289328
ec:2.7.7.15,0.000735683540289328
ec:2.4.2.28,0.0007355253074511631
ec:3.2.2.30,0.0007355253074511631
ec:3.2.2.16,0.0007355253074511631
ec:1.5.99.12,0.0007355253074511631
ec:2.4.2.52,0.0007355253074511631
ec:2.4.99.17,0.0007355253074511631
ec:2.7.8.37,0.0007355253074511631
ec:2.4.2.7,0.0007355253074511631
ec:3.2.2.9,0.0007355253074511631
ec:3.2.2.4,0.0007355253074511631
ec:6.3.3.6,0.000735195429584239
ec:1.7.2.3,0.0007348265943429014
ec:4.1.2.32,0.0007348265943429014
ec:1.14.13.148,0.0007348265943429014
ec:3.5.99.1,0.0007343474897041361
ec:1.1.2.2,0.0007343474897041361
ec:1.1.1.56,0.0007343474897041361
ec:1.4.1.25,0.0007334769377493322
ec:2.6.1.84,0.0007334769377493322
ec:2.1.1.243,0.0007334769377493322
ec:4.1.1.75,0.0007334769377493322
ec:1.4.3.25,0.0007334769377493322
ec:2.6.1.125,0.0007334769377493322
ec:1.4.99.6,0.0007334769377493322
ec:3.1.1.34,0.0007330189980124872
ec:1.1.1.156,0.0007330189980124872
ec:4.2.1.30,0.0007330189980124872
ec:1.1.1.21,0.0007330189980124872
ec:2.7.1.79,0.0007330189980124872
ec:3.1.1.79,0.0007330189980124872
ec:3.1.4.43,0.0007330189980124872
ec:1.1.1.6,0.0007330189980124872
ec:1.1.1.72,0.0007330189980124872
ec:1.1.99.22,0.0007330189980124872
ec:1.1.1.372,0.0007330189980124872
ec:3.1.3.19,0.0007330189980124872
ec:3.1.1.23,0.0007330189980124872
ec:1.13.11.4,0.0007322416465690082
