enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:1.1.1.56,0.0007666318881566826,200,0.2537313432835821,0.8516909125259778,False
ec:1.14.14.178,0.0008603114151698656,200,0.2537313432835821,0.8516909125259778,False
ec:3.5.99.1,0.0007666318881566826,200,0.2537313432835821,0.8516909125259778,False
ec:1.1.2.2,0.0007666318881566826,200,0.2537313432835821,0.8516909125259778,False
ec:4.2.1.11,0.0007626404708181998,200,0.25870646766169153,0.8516909125259778,False
ec:1.5.1.23,0.0007453372275122679,200,0.263681592039801,0.8516909125259778,False
ec:4.1.1.122,0.0007453372275122679,200,0.263681592039801,0.8516909125259778,False
ec:1.14.11.17,0.0007453372275122679,200,0.263681592039801,0.8516909125259778,False
ec:2.6.1.77,0.0007453372275122679,200,0.263681592039801,0.8516909125259778,False
ec:1.4.99.2,0.0007453372275122679,200,0.263681592039801,0.8516909125259778,False
ec:3.1.4.44,0.0014430710269366894,200,0.26865671641791045,0.8516909125259778,False
ec:3.5.1.31,0.0014326619920004273,200,0.2736318407960199,0.8516909125259778,False
ec:3.7.1.2,0.0015649178407011423,200,0.2736318407960199,0.8516909125259778,False
ec:3.2.1.1,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.4.1.25,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.7.1.208,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:3.1.3.90,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:3.2.1.2,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:3.2.1.133,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.4.1.139,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.4.1.8,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.3.1.79,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.7.1.175,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:5.4.99.16,0.000741339827194435,200,0.2736318407960199,0.8516909125259778,False
ec:2.3.1.226,0.0014406481097059983,200,0.27860696517412936,0.8516909125259778,False
ec:3.5.3.3,0.00221234783765772,200,0.27860696517412936,0.8516909125259778,False
ec:3.5.1.63,0.0006923131515980177,200,0.27860696517412936,0.8516909125259778,False
ec:2.7.1.32,0.0015253901251392604,200,0.2835820895522388,0.8516909125259778,False
ec:1.14.14.80,0.002427253876011835,200,0.2835820895522388,0.8516909125259778,False
ec:1.1.1.392,0.0008156150164916539,200,0.2835820895522388,0.8516909125259778,False
ec:2.6.1.103,0.001505610293283621,200,0.2835820895522388,0.8516909125259778,False
ec:1.14.14.138,0.0008156150164916539,200,0.2835820895522388,0.8516909125259778,False
ec:3.1.6.1,0.0014214218691179972,200,0.2835820895522388,0.8516909125259778,False
ec:1.1.1.52,0.0008156150164916539,200,0.2835820895522388,0.8516909125259778,False
ec:1.3.99.33,0.00077083911803666,200,0.2885572139303483,0.8516909125259778,False
ec:4.2.1.49,0.00077083911803666,200,0.2885572139303483,0.8516909125259778,False
ec:4.1.3.30,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
