enzyme_id,n_perms,null_mean,null_std,null_p95,null_max
ec:3.2.2.12,200,0.0007227528541105324,5.053096068567788e-05,0.0008107949818542677,0.0008585790411105562
ec:3.5.4.2,200,0.0014879511445357555,7.520615437876869e-05,0.0016173746517986565,0.0016806875245604792
ec:2.4.2.29,200,0.0008548873451294906,5.460582283575841e-05,0.0009433703442499893,0.0010218161842598784
ec:2.4.2.22,200,0.001627871424800008,8.272569468716957e-05,0.0017583134198075005,0.0018793701647956942
ec:3.5.4.3,200,0.001627871424800008,8.272569468716957e-05,0.0017583134198075005,0.0018793701647956942
ec:2.4.2.15,200,0.0016885542712656652,0.0001064310036068233,0.0018522897191078885,0.001996610342990377
ec:2.4.2.64,200,0.0008548873451294906,5.460582283575841e-05,0.0009433703442499893,0.0010218161842598784
ec:2.4.2.19,200,0.0006728652190657794,5.999947468430402e-05,0.0007756238979501561,0.0008923088390473359
ec:2.5.1.72,200,0.0006728652190657794,5.999947468430402e-05,0.0007756238979501561,0.0008923088390473359
ec:1.4.3.4,200,0.002319504380465358,0.00012296931860498282,0.0025278235625682734,0.0027364640752853423
ec:3.5.1.62,200,0.0007279148351896661,4.0408128645334115e-05,0.0007949152522435062,0.0008768884959600763
ec:2.3.1.57,200,0.0007279148351896661,4.0408128645334115e-05,0.0007949152522435062,0.0008768884959600763
ec:3.5.1.31,200,0.0014043353743301535,5.9806939458056856e-05,0.0014935977781542428,0.0016022729878705402
ec:3.4.13.4,200,0.0014038830940308817,7.052191186266904e-05,0.0015236437719661955,0.0016708005520449454
ec:1.13.11.27,200,0.002352887397962137,7.897782269321264e-05,0.0024705910009457694,0.0025092970049005983
ec:1.14.14.54,200,0.0015955026706385412,7.44666528624886e-05,0.0017204125542092659,0.0018100108370782823
ec:2.6.1.58,200,0.0015586461359313642,7.264111037846861e-05,0.0016761787247284434,0.0017605022325712747
ec:1.4.5.1,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:2.6.1.5,200,0.0022897316193730183,8.918265913038934e-05,0.0024129199559121076,0.002510902154250427
ec:1.1.1.110,200,0.0015586461359313642,7.264111037846861e-05,0.0016761787247284434,0.0017605022325712747
ec:2.6.1.28,200,0.0016059103271493463,6.376382118631905e-05,0.0016998336738161134,0.0018033393404799341
ec:4.2.1.91,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:2.1.1.281,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:5.3.2.1,200,0.0015586461359313642,7.264111037846861e-05,0.0016761787247284434,0.0017605022325712747
ec:2.6.1.64,200,0.0015353573482476384,5.695109175389096e-05,0.0016248385130146832,0.0016549504273606125
ec:1.4.3.2,200,0.0038090291831844912,0.00010773391032961467,0.00397130460113899,0.004051881449142868
ec:1.1.1.237,200,0.0015586461359313642,7.264111037846861e-05,0.0016761787247284434,0.0017605022325712747
ec:2.6.1.9,200,0.0022897316193730183,8.918265913038934e-05,0.0024129199559121076,0.002510902154250427
ec:2.6.1.57,200,0.0022897316193730183,8.918265913038934e-05,0.0024129199559121076,0.002510902154250427
ec:1.97.1.15,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:1.4.1.20,200,0.0015586461359313642,7.264111037846861e-05,0.0016761787247284434,0.0017605022325712747
ec:4.1.1.43,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:2.6.1.21,200,0.0015943180345092361,6.327324942099352e-05,0.001683181825832796,0.0018020661175115655
ec:2.6.1.70,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:4.2.1.51,200,0.0008219005601663456,4.6445008621697005e-05,0.0008926101507196385,0.0009610306464688899
ec:3.5.1.6,200,0.0013499958232118425,6.766425530593142e-05,0.0014736069084382978,0.0015365298139995384
ec:6.3.2.23,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:2.6.1.55,200,0.0013497829676319276,6.793082120370974e-05,0.0014622030950946052,0.001544729734358283
ec:3.5.1.22,200,0.0021453364985132917,8.011395332723176e-05,0.0022601303474441446,0.002358666219164224
ec:1.5.1.26,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:2.6.1.18,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:2.6.1.19,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:3.5.3.17,200,0.0013417373798018113,6.94896204275011e-05,0.0014532812156533553,0.0015569878585794776
ec:3.5.1.21,200,0.001494823411963549,5.365326030396381e-05,0.0015781048148382035,0.0016576657391325937
ec:3.4.13.18,200,0.0014147702056756212,6.394971685021712e-05,0.0015125999023925653,0.0016103923935590436
ec:2.6.1.120,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:3.4.13.20,200,0.0030573946662956018,9.855854292135398e-05,0.003225792077323179,0.003345189169555182
ec:4.1.1.11,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:6.3.2.11,200,0.0030573946662956018,9.855854292135398e-05,0.003225792077323179,0.003345189169555182
ec:1.2.1.19,200,0.0006291818498185282,5.004239997156295e-05,0.0007140259945609158,0.0007816046900272554
ec:6.3.2.1,200,0.0021453364985132917,8.011395332723176e-05,0.0022601303474441446,0.002358666219164224
ec:4.1.1.15,200,0.003697959890975378,9.088875094329133e-05,0.003856967169760351,0.0039161095462892145
ec:1.3.1.24,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:1.3.7.4,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:1.3.7.2,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:1.3.7.6,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:1.3.3.5,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:1.14.15.20,200,0.0014702820164488551,8.539539126113454e-05,0.0016107545473706985,0.0017519022923699907
ec:1.14.14.18,200,0.0014702820164488551,8.539539126113454e-05,0.0016107545473706985,0.0017519022923699907
ec:1.3.7.5,200,0.0007650573045331719,6.0738582928021364e-05,0.0008655936052219499,0.000979536709437343
ec:4.1.3.1,200,0.001602910059059627,6.456500343526325e-05,0.0017185303466661804,0.0017886952018030939
ec:6.2.1.4,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:2.8.3.22,200,0.0014814017698746784,8.19935208463904e-05,0.0016133657229734962,0.0016534184265543281
ec:3.5.1.96,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.14.11.57,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.3.1.6,200,0.001475750914219715,8.761837431049203e-05,0.0016149225999446467,0.0017009479024839911
ec:2.5.1.48,200,0.003161898183201294,0.00011614142283917238,0.00333792759556811,0.003456653218658178
ec:1.2.1.24,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.14.11.6,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.2.1.16,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:2.8.3.5,200,0.0015260262814579607,7.832677789135491e-05,0.001658438536560303,0.0017133865602693905
ec:1.2.1.79,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
